,pcode,p,ccode,c,dcode,d
1016,340000,安徽省,341800,宣城市,341823,泾县
1017,340000,安徽省,341800,宣城市,341824,绩溪县
1018,340000,安徽省,341800,宣城市,341825,旌德县
1019,340000,安徽省,341800,宣城市,341881,宁国市
1020,350000,福建省,350100,福州市,350102,鼓楼区
1021,350000,福建省,350100,福州市,350103,台江区
1022,350000,福建省,350100,福州市,350104,仓山区
1023,350000,福建省,350100,福州市,350105,马尾区
1024,350000,福建省,350100,福州市,350111,晋安区
1025,350000,福建省,350100,福州市,350121,闽侯县
1026,350000,福建省,350100,福州市,350122,连江县
1027,350000,福建省,350100,福州市,350123,罗源县
1028,350000,福建省,350100,福州市,350124,闽清县
1029,350000,福建省,350100,福州市,350125,永泰县
1030,350000,福建省,350100,福州市,350128,平潭县
1031,350000,福建省,350100,福州市,350181,福清市
1032,350000,福建省,350100,福州市,350182,长乐市
1033,350000,福建省,350200,厦门市,350203,思明区
1034,350000,福建省,350200,厦门市,350205,海沧区
1035,350000,福建省,350200,厦门市,350206,湖里区
1036,350000,福建省,350200,厦门市,350211,集美区
1037,350000,福建省,350200,厦门市,350212,同安区
1038,350000,福建省,350200,厦门市,350213,翔安区
1039,350000,福建省,350300,莆田市,350302,城厢区
1040,350000,福建省,350300,莆田市,350303,涵江区
1041,350000,福建省,350300,莆田市,350304,荔城区
1042,350000,福建省,350300,莆田市,350305,秀屿区
1043,350000,福建省,350300,莆田市,350322,仙游县
1044,350000,福建省,350400,三明市,350402,梅列区
1045,350000,福建省,350400,三明市,350403,三元区
1046,350000,福建省,350400,三明市,350421,明溪县
1047,350000,福建省,350400,三明市,350423,清流县
1048,350000,福建省,350400,三明市,350424,宁化县
1049,350000,福建省,350400,三明市,350425,大田县
1050,350000,福建省,350400,三明市,350426,尤溪县
1051,350000,福建省,350400,三明市,350427,沙县
1052,350000,福建省,350400,三明市,350428,将乐县
1053,350000,福建省,350400,三明市,350429,泰宁县
1054,350000,福建省,350400,三明市,350430,建宁县
1055,350000,福建省,350400,三明市,350481,永安市
1056,350000,福建省,350500,泉州市,350502,鲤城区
1057,350000,福建省,350500,泉州市,350503,丰泽区
1058,350000,福建省,350500,泉州市,350504,洛江区
1059,350000,福建省,350500,泉州市,350505,泉港区
1060,350000,福建省,350500,泉州市,350521,惠安县
1061,350000,福建省,350500,泉州市,350524,安溪县
1062,350000,福建省,350500,泉州市,350525,永春县
1063,350000,福建省,350500,泉州市,350526,德化县
1064,350000,福建省,350500,泉州市,350527,金门县
1065,350000,福建省,350500,泉州市,350581,石狮市
1066,350000,福建省,350500,泉州市,350582,晋江市
1067,350000,福建省,350500,泉州市,350583,南安市
1068,350000,福建省,350600,漳州市,350602,芗城区
1069,350000,福建省,350600,漳州市,350603,龙文区
1070,350000,福建省,350600,漳州市,350622,云霄县
1071,350000,福建省,350600,漳州市,350623,漳浦县
1072,350000,福建省,350600,漳州市,350624,诏安县
1073,350000,福建省,350600,漳州市,350625,长泰县
1074,350000,福建省,350600,漳州市,350626,东山县
1075,350000,福建省,350600,漳州市,350627,南靖县
1076,350000,福建省,350600,漳州市,350628,平和县
1077,350000,福建省,350600,漳州市,350629,华安县
1078,350000,福建省,350600,漳州市,350681,龙海市
1079,350000,福建省,350700,南平市,350702,延平区
1080,350000,福建省,350700,南平市,350703,建阳区
1081,350000,福建省,350700,南平市,350721,顺昌县
1082,350000,福建省,350700,南平市,350722,浦城县
1083,350000,福建省,350700,南平市,350723,光泽县
1084,350000,福建省,350700,南平市,350724,松溪县
1085,350000,福建省,350700,南平市,350725,政和县
1086,350000,福建省,350700,南平市,350781,邵武市
1087,350000,福建省,350700,南平市,350782,武夷山市
1088,350000,福建省,350700,南平市,350783,建瓯市
1089,350000,福建省,350800,龙岩市,350802,新罗区
1090,350000,福建省,350800,龙岩市,350803,永定区
1091,350000,福建省,350800,龙岩市,350821,长汀县
1092,350000,福建省,350800,龙岩市,350823,上杭县
1093,350000,福建省,350800,龙岩市,350824,武平县
1094,350000,福建省,350800,龙岩市,350825,连城县
1095,350000,福建省,350800,龙岩市,350881,漳平市
1096,350000,福建省,350900,宁德市,350902,蕉城区
1097,350000,福建省,350900,宁德市,350921,霞浦县
1098,350000,福建省,350900,宁德市,350922,古田县
1099,350000,福建省,350900,宁德市,350923,屏南县
1100,350000,福建省,350900,宁德市,350924,寿宁县
1101,350000,福建省,350900,宁德市,350925,周宁县
1102,350000,福建省,350900,宁德市,350926,柘荣县
1103,350000,福建省,350900,宁德市,350981,福安市
1104,350000,福建省,350900,宁德市,350982,福鼎市
1105,360000,江西省,360100,南昌市,360102,东湖区
1106,360000,江西省,360100,南昌市,360103,西湖区
1107,360000,江西省,360100,南昌市,360104,青云谱区
1108,360000,江西省,360100,南昌市,360105,湾里区
1109,360000,江西省,360100,南昌市,360111,青山湖区
1110,360000,江西省,360100,南昌市,360112,新建区
1111,360000,江西省,360100,南昌市,360121,南昌县
1112,360000,江西省,360100,南昌市,360123,安义县
1113,360000,江西省,360100,南昌市,360124,进贤县
1114,360000,江西省,360200,景德镇市,360202,昌江区
1115,360000,江西省,360200,景德镇市,360203,珠山区
1116,360000,江西省,360200,景德镇市,360222,浮梁县
1117,360000,江西省,360200,景德镇市,360281,乐平市
1118,360000,江西省,360300,萍乡市,360302,安源区
1119,360000,江西省,360300,萍乡市,360313,湘东区
1120,360000,江西省,360300,萍乡市,360321,莲花县
1121,360000,江西省,360300,萍乡市,360322,上栗县
1122,360000,江西省,360300,萍乡市,360323,芦溪县
1123,360000,江西省,360400,九江市,360402,庐山区
1124,360000,江西省,360400,九江市,360403,浔阳区
1125,360000,江西省,360400,九江市,360421,九江县
1126,360000,江西省,360400,九江市,360423,武宁县
1127,360000,江西省,360400,九江市,360424,修水县
1128,360000,江西省,360400,九江市,360425,永修县
1129,360000,江西省,360400,九江市,360426,德安县
1130,360000,江西省,360400,九江市,360427,星子县
1131,360000,江西省,360400,九江市,360428,都昌县
1132,360000,江西省,360400,九江市,360429,湖口县
1133,360000,江西省,360400,九江市,360430,彭泽县
1134,360000,江西省,360400,九江市,360481,瑞昌市
1135,360000,江西省,360400,九江市,360482,共青城市
1136,360000,江西省,360500,新余市,360502,渝水区
1137,360000,江西省,360500,新余市,360521,分宜县
1138,360000,江西省,360600,鹰潭市,360602,月湖区
1139,360000,江西省,360600,鹰潭市,360622,余江县
1140,360000,江西省,360600,鹰潭市,360681,贵溪市
1141,360000,江西省,360700,赣州市,360702,章贡区
1142,360000,江西省,360700,赣州市,360703,南康区
1143,360000,江西省,360700,赣州市,360721,赣县
1144,360000,江西省,360700,赣州市,360722,信丰县
1145,360000,江西省,360700,赣州市,360723,大余县
1146,360000,江西省,360700,赣州市,360724,上犹县
1147,360000,江西省,360700,赣州市,360725,崇义县
1148,360000,江西省,360700,赣州市,360726,安远县
1149,360000,江西省,360700,赣州市,360727,龙南县
1150,360000,江西省,360700,赣州市,360728,定南县
1151,360000,江西省,360700,赣州市,360729,全南县
1152,360000,江西省,360700,赣州市,360730,宁都县
1153,360000,江西省,360700,赣州市,360731,于都县
1154,360000,江西省,360700,赣州市,360732,兴国县
1155,360000,江西省,360700,赣州市,360733,会昌县
1156,360000,江西省,360700,赣州市,360734,寻乌县
1157,360000,江西省,360700,赣州市,360735,石城县
1158,360000,江西省,360700,赣州市,360781,瑞金市
1159,360000,江西省,360800,吉安市,360802,吉州区
1160,360000,江西省,360800,吉安市,360803,青原区
1161,360000,江西省,360800,吉安市,360821,吉安县
1162,360000,江西省,360800,吉安市,360822,吉水县
1163,360000,江西省,360800,吉安市,360823,峡江县
1164,360000,江西省,360800,吉安市,360824,新干县
1165,360000,江西省,360800,吉安市,360825,永丰县
1166,360000,江西省,360800,吉安市,360826,泰和县
1167,360000,江西省,360800,吉安市,360827,遂川县
1168,360000,江西省,360800,吉安市,360828,万安县
1169,360000,江西省,360800,吉安市,360829,安福县
1170,360000,江西省,360800,吉安市,360830,永新县
1171,360000,江西省,360800,吉安市,360881,井冈山市
1172,360000,江西省,360900,宜春市,360902,袁州区
1173,360000,江西省,360900,宜春市,360921,奉新县
1174,360000,江西省,360900,宜春市,360922,万载县
1175,360000,江西省,360900,宜春市,360923,上高县
1176,360000,江西省,360900,宜春市,360924,宜丰县
1177,360000,江西省,360900,宜春市,360925,靖安县
1178,360000,江西省,360900,宜春市,360926,铜鼓县
1179,360000,江西省,360900,宜春市,360981,丰城市
1180,360000,江西省,360900,宜春市,360982,樟树市
1181,360000,江西省,360900,宜春市,360983,高安市
1182,360000,江西省,361000,抚州市,361002,临川区
1183,360000,江西省,361000,抚州市,361021,南城县
1184,360000,江西省,361000,抚州市,361022,黎川县
1185,360000,江西省,361000,抚州市,361023,南丰县
1186,360000,江西省,361000,抚州市,361024,崇仁县
1187,360000,江西省,361000,抚州市,361025,乐安县
1188,360000,江西省,361000,抚州市,361026,宜黄县
1189,360000,江西省,361000,抚州市,361027,金溪县
1190,360000,江西省,361000,抚州市,361028,资溪县
1191,360000,江西省,361000,抚州市,361029,东乡县
1192,360000,江西省,361000,抚州市,361030,广昌县
1193,360000,江西省,361100,上饶市,361102,信州区
1194,360000,江西省,361100,上饶市,361103,广丰区
1195,360000,江西省,361100,上饶市,361121,上饶县
1196,360000,江西省,361100,上饶市,361123,玉山县
1197,360000,江西省,361100,上饶市,361124,铅山县
1198,360000,江西省,361100,上饶市,361125,横峰县
1199,360000,江西省,361100,上饶市,361126,弋阳县
1200,360000,江西省,361100,上饶市,361127,余干县
1201,360000,江西省,361100,上饶市,361128,鄱阳县
1202,360000,江西省,361100,上饶市,361129,万年县
1203,360000,江西省,361100,上饶市,361130,婺源县
1204,360000,江西省,361100,上饶市,361181,德兴市
1205,370000,山东省,370100,济南市,370102,历下区
1206,370000,山东省,370100,济南市,370103,市中区
1207,370000,山东省,370100,济南市,370104,槐荫区
1208,370000,山东省,370100,济南市,370105,天桥区
1209,370000,山东省,370100,济南市,370112,历城区
1210,370000,山东省,370100,济南市,370113,长清区
1211,370000,山东省,370100,济南市,370124,平阴县
1212,370000,山东省,370100,济南市,370125,济阳县
1213,370000,山东省,370100,济南市,370126,商河县
1214,370000,山东省,370100,济南市,370181,章丘市
1215,370000,山东省,370200,青岛市,370202,市南区
1216,370000,山东省,370200,青岛市,370203,市北区
1217,370000,山东省,370200,青岛市,370211,黄岛区
1218,370000,山东省,370200,青岛市,370212,崂山区
1219,370000,山东省,370200,青岛市,370213,李沧区
1220,370000,山东省,370200,青岛市,370214,城阳区
1221,370000,山东省,370200,青岛市,370281,胶州市
1222,370000,山东省,370200,青岛市,370282,即墨市
1223,370000,山东省,370200,青岛市,370283,平度市
1224,370000,山东省,370200,青岛市,370285,莱西市
1225,370000,山东省,370300,淄博市,370302,淄川区
1226,370000,山东省,370300,淄博市,370303,张店区
1227,370000,山东省,370300,淄博市,370304,博山区
1228,370000,山东省,370300,淄博市,370305,临淄区
1229,370000,山东省,370300,淄博市,370306,周村区
1230,370000,山东省,370300,淄博市,370321,桓台县
1231,370000,山东省,370300,淄博市,370322,高青县
1232,370000,山东省,370300,淄博市,370323,沂源县
1233,370000,山东省,370400,枣庄市,370402,市中区
1234,370000,山东省,370400,枣庄市,370403,薛城区
1235,370000,山东省,370400,枣庄市,370404,峄城区
1236,370000,山东省,370400,枣庄市,370405,台儿庄区
1237,370000,山东省,370400,枣庄市,370406,山亭区
1238,370000,山东省,370400,枣庄市,370481,滕州市
1239,370000,山东省,370500,东营市,370502,东营区
1240,370000,山东省,370500,东营市,370503,河口区
1241,370000,山东省,370500,东营市,370521,垦利县
1242,370000,山东省,370500,东营市,370522,利津县
1243,370000,山东省,370500,东营市,370523,广饶县
1244,370000,山东省,370600,烟台市,370602,芝罘区
1245,370000,山东省,370600,烟台市,370611,福山区
1246,370000,山东省,370600,烟台市,370612,牟平区
1247,370000,山东省,370600,烟台市,370613,莱山区
1248,370000,山东省,370600,烟台市,370634,长岛县
1249,370000,山东省,370600,烟台市,370681,龙口市
1250,370000,山东省,370600,烟台市,370682,莱阳市
1251,370000,山东省,370600,烟台市,370683,莱州市
1252,370000,山东省,370600,烟台市,370684,蓬莱市
1253,370000,山东省,370600,烟台市,370685,招远市
1254,370000,山东省,370600,烟台市,370686,栖霞市
1255,370000,山东省,370600,烟台市,370687,海阳市
1256,370000,山东省,370700,潍坊市,370702,潍城区
1257,370000,山东省,370700,潍坊市,370703,寒亭区
1258,370000,山东省,370700,潍坊市,370704,坊子区
1259,370000,山东省,370700,潍坊市,370705,奎文区
1260,370000,山东省,370700,潍坊市,370724,临朐县
1261,370000,山东省,370700,潍坊市,370725,昌乐县
1262,370000,山东省,370700,潍坊市,370781,青州市
1263,370000,山东省,370700,潍坊市,370782,诸城市
1264,370000,山东省,370700,潍坊市,370783,寿光市
1265,370000,山东省,370700,潍坊市,370784,安丘市
1266,370000,山东省,370700,潍坊市,370785,高密市
1267,370000,山东省,370700,潍坊市,370786,昌邑市
1268,370000,山东省,370800,济宁市,370811,任城区
1269,370000,山东省,370800,济宁市,370812,兖州区
1270,370000,山东省,370800,济宁市,370826,微山县
1271,370000,山东省,370800,济宁市,370827,鱼台县
1272,370000,山东省,370800,济宁市,370828,金乡县
1273,370000,山东省,370800,济宁市,370829,嘉祥县
1274,370000,山东省,370800,济宁市,370830,汶上县
1275,370000,山东省,370800,济宁市,370831,泗水县
1276,370000,山东省,370800,济宁市,370832,梁山县
1277,370000,山东省,370800,济宁市,370881,曲阜市
1278,370000,山东省,370800,济宁市,370883,邹城市
1279,370000,山东省,370900,泰安市,370902,泰山区
1280,370000,山东省,370900,泰安市,370911,岱岳区
1281,370000,山东省,370900,泰安市,370921,宁阳县
1282,370000,山东省,370900,泰安市,370923,东平县
1283,370000,山东省,370900,泰安市,370982,新泰市
1284,370000,山东省,370900,泰安市,370983,肥城市
1285,370000,山东省,371000,威海市,371002,环翠区
1286,370000,山东省,371000,威海市,371003,文登区
1287,370000,山东省,371000,威海市,371082,荣成市
1288,370000,山东省,371000,威海市,371083,乳山市
1289,370000,山东省,371100,日照市,371102,东港区
1290,370000,山东省,371100,日照市,371103,岚山区
1291,370000,山东省,371100,日照市,371121,五莲县
1292,370000,山东省,371100,日照市,371122,莒县
1293,370000,山东省,371200,莱芜市,371202,莱城区
1294,370000,山东省,371200,莱芜市,371203,钢城区
1295,370000,山东省,371300,临沂市,371302,兰山区
1296,370000,山东省,371300,临沂市,371311,罗庄区
1297,370000,山东省,371300,临沂市,371312,河东区
1298,370000,山东省,371300,临沂市,371321,沂南县
1299,370000,山东省,371300,临沂市,371322,郯城县
1300,370000,山东省,371300,临沂市,371323,沂水县
1301,370000,山东省,371300,临沂市,371324,兰陵县
1302,370000,山东省,371300,临沂市,371325,费县
1303,370000,山东省,371300,临沂市,371326,平邑县
1304,370000,山东省,371300,临沂市,371327,莒南县
1305,370000,山东省,371300,临沂市,371328,蒙阴县
1306,370000,山东省,371300,临沂市,371329,临沭县
1307,370000,山东省,371400,德州市,371402,德城区
1308,370000,山东省,371400,德州市,371403,陵城区
1309,370000,山东省,371400,德州市,371422,宁津县
1310,370000,山东省,371400,德州市,371423,庆云县
1311,370000,山东省,371400,德州市,371424,临邑县
1312,370000,山东省,371400,德州市,371425,齐河县
1313,370000,山东省,371400,德州市,371426,平原县
1314,370000,山东省,371400,德州市,371427,夏津县
1315,370000,山东省,371400,德州市,371428,武城县
1316,370000,山东省,371400,德州市,371481,乐陵市
1317,370000,山东省,371400,德州市,371482,禹城市
1318,370000,山东省,371500,聊城市,371502,东昌府区
1319,370000,山东省,371500,聊城市,371521,阳谷县
1320,370000,山东省,371500,聊城市,371522,莘县
1321,370000,山东省,371500,聊城市,371523,茌平县
1322,370000,山东省,371500,聊城市,371524,东阿县
1323,370000,山东省,371500,聊城市,371525,冠县
1324,370000,山东省,371500,聊城市,371526,高唐县
1325,370000,山东省,371500,聊城市,371581,临清市
1326,370000,山东省,371600,滨州市,371602,滨城区
1327,370000,山东省,371600,滨州市,371603,沾化区
1328,370000,山东省,371600,滨州市,371621,惠民县
1329,370000,山东省,371600,滨州市,371622,阳信县
1330,370000,山东省,371600,滨州市,371623,无棣县
1331,370000,山东省,371600,滨州市,371625,博兴县
1332,370000,山东省,371600,滨州市,371626,邹平县
1333,370000,山东省,371700,菏泽市,371702,牡丹区
1334,370000,山东省,371700,菏泽市,371721,曹县
1335,370000,山东省,371700,菏泽市,371722,单县
1336,370000,山东省,371700,菏泽市,371723,成武县
1337,370000,山东省,371700,菏泽市,371724,巨野县
1338,370000,山东省,371700,菏泽市,371725,郓城县
1339,370000,山东省,371700,菏泽市,371726,鄄城县
1340,370000,山东省,371700,菏泽市,371727,定陶县
1341,370000,山东省,371700,菏泽市,371728,东明县
1342,410000,河南省,410100,郑州市,410102,中原区
1343,410000,河南省,410100,郑州市,410103,二七区
1344,410000,河南省,410100,郑州市,410104,管城回族区
1345,410000,河南省,410100,郑州市,410105,金水区
1346,410000,河南省,410100,郑州市,410106,上街区
1347,410000,河南省,410100,郑州市,410108,惠济区
1348,410000,河南省,410100,郑州市,410122,中牟县
1349,410000,河南省,410100,郑州市,410181,巩义市
1350,410000,河南省,410100,郑州市,410182,荥阳市
1351,410000,河南省,410100,郑州市,410183,新密市
1352,410000,河南省,410100,郑州市,410184,新郑市
1353,410000,河南省,410100,郑州市,410185,登封市
1354,410000,河南省,410200,开封市,410202,龙亭区
1355,410000,河南省,410200,开封市,410203,顺河回族区
1356,410000,河南省,410200,开封市,410204,鼓楼区
1357,410000,河南省,410200,开封市,410205,禹王台区
1358,410000,河南省,410200,开封市,410212,祥符区
1359,410000,河南省,410200,开封市,410221,杞县
1360,410000,河南省,410200,开封市,410222,通许县
1361,410000,河南省,410200,开封市,410223,尉氏县
1362,410000,河南省,410200,开封市,410225,兰考县
1363,410000,河南省,410300,洛阳市,410302,老城区
1364,410000,河南省,410300,洛阳市,410303,西工区
1365,410000,河南省,410300,洛阳市,410304,瀍河回族区
1366,410000,河南省,410300,洛阳市,410305,涧西区
1367,410000,河南省,410300,洛阳市,410306,吉利区
1368,410000,河南省,410300,洛阳市,410311,洛龙区
1369,410000,河南省,410300,洛阳市,410322,孟津县
1370,410000,河南省,410300,洛阳市,410323,新安县
1371,410000,河南省,410300,洛阳市,410324,栾川县
1372,410000,河南省,410300,洛阳市,410325,嵩县
1373,410000,河南省,410300,洛阳市,410326,汝阳县
1374,410000,河南省,410300,洛阳市,410327,宜阳县
1375,410000,河南省,410300,洛阳市,410328,洛宁县
1376,410000,河南省,410300,洛阳市,410329,伊川县
1377,410000,河南省,410300,洛阳市,410381,偃师市
1378,410000,河南省,410400,平顶山市,410402,新华区
1379,410000,河南省,410400,平顶山市,410403,卫东区
1380,410000,河南省,410400,平顶山市,410404,石龙区
1381,410000,河南省,410400,平顶山市,410411,湛河区
1382,410000,河南省,410400,平顶山市,410421,宝丰县
1383,410000,河南省,410400,平顶山市,410422,叶县
1384,410000,河南省,410400,平顶山市,410423,鲁山县
1385,410000,河南省,410400,平顶山市,410425,郏县
1386,410000,河南省,410400,平顶山市,410481,舞钢市
1387,410000,河南省,410400,平顶山市,410482,汝州市
1388,410000,河南省,410500,安阳市,410502,文峰区
1389,410000,河南省,410500,安阳市,410503,北关区
1390,410000,河南省,410500,安阳市,410505,殷都区
1391,410000,河南省,410500,安阳市,410506,龙安区
1392,410000,河南省,410500,安阳市,410522,安阳县
1393,410000,河南省,410500,安阳市,410523,汤阴县
1394,410000,河南省,410500,安阳市,410526,滑县
1395,410000,河南省,410500,安阳市,410527,内黄县
1396,410000,河南省,410500,安阳市,410581,林州市
1397,410000,河南省,410600,鹤壁市,410602,鹤山区
1398,410000,河南省,410600,鹤壁市,410603,山城区
1399,410000,河南省,410600,鹤壁市,410611,淇滨区
1400,410000,河南省,410600,鹤壁市,410621,浚县
1401,410000,河南省,410600,鹤壁市,410622,淇县
1402,410000,河南省,410700,新乡市,410702,红旗区
1403,410000,河南省,410700,新乡市,410703,卫滨区
1404,410000,河南省,410700,新乡市,410704,凤泉区
1405,410000,河南省,410700,新乡市,410711,牧野区
1406,410000,河南省,410700,新乡市,410721,新乡县
1407,410000,河南省,410700,新乡市,410724,获嘉县
1408,410000,河南省,410700,新乡市,410725,原阳县
1409,410000,河南省,410700,新乡市,410726,延津县
1410,410000,河南省,410700,新乡市,410727,封丘县
1411,410000,河南省,410700,新乡市,410728,长垣县
1412,410000,河南省,410700,新乡市,410781,卫辉市
1413,410000,河南省,410700,新乡市,410782,辉县市
1414,410000,河南省,410800,焦作市,410802,解放区
1415,410000,河南省,410800,焦作市,410803,中站区
1416,410000,河南省,410800,焦作市,410804,马村区
1417,410000,河南省,410800,焦作市,410811,山阳区
1418,410000,河南省,410800,焦作市,410821,修武县
1419,410000,河南省,410800,焦作市,410822,博爱县
1420,410000,河南省,410800,焦作市,410823,武陟县
1421,410000,河南省,410800,焦作市,410825,温县
1422,410000,河南省,410800,焦作市,410882,沁阳市
1423,410000,河南省,410800,焦作市,410883,孟州市
1424,410000,河南省,410900,濮阳市,410902,华龙区
1425,410000,河南省,410900,濮阳市,410922,清丰县
1426,410000,河南省,410900,濮阳市,410923,南乐县
1427,410000,河南省,410900,濮阳市,410926,范县
1428,410000,河南省,410900,濮阳市,410927,台前县
1429,410000,河南省,410900,濮阳市,410928,濮阳县
1430,410000,河南省,411000,许昌市,411002,魏都区
1431,410000,河南省,411000,许昌市,411023,许昌县
1432,410000,河南省,411000,许昌市,411024,鄢陵县
1433,410000,河南省,411000,许昌市,411025,襄城县
1434,410000,河南省,411000,许昌市,411081,禹州市
1435,410000,河南省,411000,许昌市,411082,长葛市
1436,410000,河南省,411100,漯河市,411102,源汇区
1437,410000,河南省,411100,漯河市,411103,郾城区
1438,410000,河南省,411100,漯河市,411104,召陵区
1439,410000,河南省,411100,漯河市,411121,舞阳县
1440,410000,河南省,411100,漯河市,411122,临颍县
1441,410000,河南省,411200,三门峡市,411202,湖滨区
1442,410000,河南省,411200,三门峡市,411203,陕州区
1443,410000,河南省,411200,三门峡市,411221,渑池县
1444,410000,河南省,411200,三门峡市,411224,卢氏县
1445,410000,河南省,411200,三门峡市,411281,义马市
1446,410000,河南省,411200,三门峡市,411282,灵宝市
1447,410000,河南省,411300,南阳市,411302,宛城区
1448,410000,河南省,411300,南阳市,411303,卧龙区
1449,410000,河南省,411300,南阳市,411321,南召县
1450,410000,河南省,411300,南阳市,411322,方城县
1451,410000,河南省,411300,南阳市,411323,西峡县
1452,410000,河南省,411300,南阳市,411324,镇平县
1453,410000,河南省,411300,南阳市,411325,内乡县
1454,410000,河南省,411300,南阳市,411326,淅川县
1455,410000,河南省,411300,南阳市,411327,社旗县
1456,410000,河南省,411300,南阳市,411328,唐河县
1457,410000,河南省,411300,南阳市,411329,新野县
1458,410000,河南省,411300,南阳市,411330,桐柏县
1459,410000,河南省,411300,南阳市,411381,邓州市
1460,410000,河南省,411400,商丘市,411402,梁园区
1461,410000,河南省,411400,商丘市,411403,睢阳区
1462,410000,河南省,411400,商丘市,411421,民权县
1463,410000,河南省,411400,商丘市,411422,睢县
1464,410000,河南省,411400,商丘市,411423,宁陵县
1465,410000,河南省,411400,商丘市,411424,柘城县
1466,410000,河南省,411400,商丘市,411425,虞城县
1467,410000,河南省,411400,商丘市,411426,夏邑县
1468,410000,河南省,411400,商丘市,411481,永城市
1469,410000,河南省,411500,信阳市,411502,浉河区
1470,410000,河南省,411500,信阳市,411503,平桥区
1471,410000,河南省,411500,信阳市,411521,罗山县
1472,410000,河南省,411500,信阳市,411522,光山县
1473,410000,河南省,411500,信阳市,411523,新县
1474,410000,河南省,411500,信阳市,411524,商城县
1475,410000,河南省,411500,信阳市,411525,固始县
1476,410000,河南省,411500,信阳市,411526,潢川县
1477,410000,河南省,411500,信阳市,411527,淮滨县
1478,410000,河南省,411500,信阳市,411528,息县
1479,410000,河南省,411600,周口市,411602,川汇区
1480,410000,河南省,411600,周口市,411621,扶沟县
1481,410000,河南省,411600,周口市,411622,西华县
1482,410000,河南省,411600,周口市,411623,商水县
1483,410000,河南省,411600,周口市,411624,沈丘县
1484,410000,河南省,411600,周口市,411625,郸城县
1485,410000,河南省,411600,周口市,411626,淮阳县
1486,410000,河南省,411600,周口市,411627,太康县
1487,410000,河南省,411600,周口市,411628,鹿邑县
1488,410000,河南省,411600,周口市,411681,项城市
1489,410000,河南省,411700,驻马店市,411702,驿城区
1490,410000,河南省,411700,驻马店市,411721,西平县
1491,410000,河南省,411700,驻马店市,411722,上蔡县
1492,410000,河南省,411700,驻马店市,411723,平舆县
1493,410000,河南省,411700,驻马店市,411724,正阳县
1494,410000,河南省,411700,驻马店市,411725,确山县
1495,410000,河南省,411700,驻马店市,411726,泌阳县
1496,410000,河南省,411700,驻马店市,411727,汝南县
1497,410000,河南省,411700,驻马店市,411728,遂平县
1498,410000,河南省,411700,驻马店市,411729,新蔡县
1499,420000,湖北省,420100,武汉市,420102,江岸区
1500,420000,湖北省,420100,武汉市,420103,江汉区
1501,420000,湖北省,420100,武汉市,420104,硚口区
1502,420000,湖北省,420100,武汉市,420105,汉阳区
1503,420000,湖北省,420100,武汉市,420106,武昌区
1504,420000,湖北省,420100,武汉市,420107,青山区
1505,420000,湖北省,420100,武汉市,420111,洪山区
1506,420000,湖北省,420100,武汉市,420112,东西湖区
1507,420000,湖北省,420100,武汉市,420113,汉南区
1508,420000,湖北省,420100,武汉市,420114,蔡甸区
1509,420000,湖北省,420100,武汉市,420115,江夏区
1510,420000,湖北省,420100,武汉市,420116,黄陂区
1511,420000,湖北省,420100,武汉市,420117,新洲区
1512,420000,湖北省,420200,黄石市,420202,黄石港区
1513,420000,湖北省,420200,黄石市,420203,西塞山区
1514,420000,湖北省,420200,黄石市,420204,下陆区
1515,420000,湖北省,420200,黄石市,420205,铁山区
1516,420000,湖北省,420200,黄石市,420222,阳新县
1517,420000,湖北省,420200,黄石市,420281,大冶市
1518,420000,湖北省,420300,十堰市,420302,茅箭区
1519,420000,湖北省,420300,十堰市,420303,张湾区
1520,420000,湖北省,420300,十堰市,420304,郧阳区
1521,420000,湖北省,420300,十堰市,420322,郧西县
1522,420000,湖北省,420300,十堰市,420323,竹山县
1523,420000,湖北省,420300,十堰市,420324,竹溪县
1524,420000,湖北省,420300,十堰市,420325,房县
1525,420000,湖北省,420300,十堰市,420381,丹江口市
1526,420000,湖北省,420500,宜昌市,420502,西陵区
1527,420000,湖北省,420500,宜昌市,420503,伍家岗区
1528,420000,湖北省,420500,宜昌市,420504,点军区
1529,420000,湖北省,420500,宜昌市,420505,猇亭区
1530,420000,湖北省,420500,宜昌市,420506,夷陵区
1531,420000,湖北省,420500,宜昌市,420525,远安县
1532,420000,湖北省,420500,宜昌市,420526,兴山县
1533,420000,湖北省,420500,宜昌市,420527,秭归县
1534,420000,湖北省,420500,宜昌市,420528,长阳土家族自治县
1535,420000,湖北省,420500,宜昌市,420529,五峰土家族自治县
1536,420000,湖北省,420500,宜昌市,420581,宜都市
1537,420000,湖北省,420500,宜昌市,420582,当阳市
1538,420000,湖北省,420500,宜昌市,420583,枝江市
1539,420000,湖北省,420600,襄阳市,420602,襄城区
1540,420000,湖北省,420600,襄阳市,420606,樊城区
1541,420000,湖北省,420600,襄阳市,420607,襄州区
1542,420000,湖北省,420600,襄阳市,420624,南漳县
1543,420000,湖北省,420600,襄阳市,420625,谷城县
1544,420000,湖北省,420600,襄阳市,420626,保康县
1545,420000,湖北省,420600,襄阳市,420682,老河口市
1546,420000,湖北省,420600,襄阳市,420683,枣阳市
1547,420000,湖北省,420600,襄阳市,420684,宜城市
1548,420000,湖北省,420700,鄂州市,420702,梁子湖区
1549,420000,湖北省,420700,鄂州市,420703,华容区
